subjId,Job_title_Coded,received_training_from_cadre,ebps_received_training_from_cadre,primary_intervention,secondary_intervention,tertiary_intervention,ebp_count,ebP_name,ebP_rename,ebP_abbrev,pct_correct,pct_fidelity,cadre_trained_ebp,intervention_no,intervention_1,intervention_2,intervention_3,intervention_extra,filter_$,cadre_train,cadre_train_yes,filter_$3,pct_fid_reflect,pct_fid_reflect_sqrt,pct_fid_reflect_lg,above_85_fid,pct_fid_3,above_80_fid,ebpP2,district,Job_title_Coded_S,received_training_from_cadre_S,ebps_received_training_from_cadre_S,primary_intervention_S,secondary_intervention_S,tertiary_intervention_S,survey,status,selpa_final,district_final,district_size,gender,ethnicity,race,age,selpa_code,Job_title_code,Setting,Role_Coded,Role,Job_Title,Credential,Edu_level,selpa_level,district_level,school_level,SELPA_List_original,EBP_know,exp_ASD,SELPA_List,selpa_list_code
CAP1666,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Social Skills Training (SST),Visual Supports (VS),3,Visual Supports,Visual Supports,VS,40,80,0,3, , ,3, ,0,1,0,1,21,4.795831523,1.342422681,0,1,0,R_1jk9POuXW87jtGK,R_TwtasfXUveirE1X,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Social Skills Training (SST),Visual Supports (VS),ebpP2,Eligible,Kern High SELPA,Kern High,39081,Male,No,White,35 - 44,22,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Early Childhood Special Education Credential,Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential,Single Subject Credential",Masters,District,at one individual school site,High School,Kern High SELPA,Moderate knowledge,Moderate experience,Kern High SELPA,24
CAP1666,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Social Skills Training (SST),Visual Supports (VS),3,Modeling,Modeling,MD,50,87.5,0,1,1, , , ,1,1,0,1,13.5,3.937003937,1.161368002,1,2,1,R_1jk9POuXW87jtGK,R_TwtasfXUveirE1X,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Social Skills Training (SST),Visual Supports (VS),ebpP2,Eligible,Kern High SELPA,Kern High,39081,Male,No,White,35 - 44,22,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Early Childhood Special Education Credential,Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential,Single Subject Credential",Masters,District,at one individual school site,High School,Kern High SELPA,Moderate knowledge,Moderate experience,Kern High SELPA,24
CAP1666,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Social Skills Training (SST),Visual Supports (VS),3,Social Skills Training,Social Skills Training,SST,75,94.44444444,0,2, ,2, , ,0,1,0,1,6.555555556,2.924988129,0.878266403,1,2,1,R_1jk9POuXW87jtGK,R_TwtasfXUveirE1X,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Social Skills Training (SST),Visual Supports (VS),ebpP2,Eligible,Kern High SELPA,Kern High,39081,Male,No,White,35 - 44,22,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Early Childhood Special Education Credential,Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential,Single Subject Credential",Masters,District,at one individual school site,High School,Kern High SELPA,Moderate knowledge,Moderate experience,Kern High SELPA,24
CAP1675,Special Education Teacher (serving on a single school site),No, ,Differential Reinforcement (DR),Modeling (MD),Prompting (PP),3,Prompting,Prompting,PP,33.33333333,78.94736842,0,3, , ,3, ,0,1,0,1,22.05263158,4.904348232,1.36272051,0,1,0,R_10CULoSpgmdGNr4,R_ykjl5ZYHs9grc6R,Special Education Teacher (serving on a single school site),No, ,Differential Reinforcement (DR),Modeling (MD),Prompting (PP),ebpP2,Eligible,Kern High SELPA,Kern High,39081,Female,No,American Indian or Alaskan Native,35 - 44,22,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Pupil Personnel Services Credential - School Counseling,Multiple Subjects Credential",Masters,District,at one individual school site,High School,Kern High SELPA,Some knowledge,Some recent experience (within the last 5 years),Kern High SELPA,24
CAP1675,Special Education Teacher (serving on a single school site),No, ,Differential Reinforcement (DR),Modeling (MD),Prompting (PP),3,Modeling,Modeling,MD,25,75,0,2, ,2, , ,0,1,0,1,26,5.291502622,1.431363764,0,1,0,R_10CULoSpgmdGNr4,R_ykjl5ZYHs9grc6R,Special Education Teacher (serving on a single school site),No, ,Differential Reinforcement (DR),Modeling (MD),Prompting (PP),ebpP2,Eligible,Kern High SELPA,Kern High,39081,Female,No,American Indian or Alaskan Native,35 - 44,22,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Pupil Personnel Services Credential - School Counseling,Multiple Subjects Credential",Masters,District,at one individual school site,High School,Kern High SELPA,Some knowledge,Some recent experience (within the last 5 years),Kern High SELPA,24
CAP1675,Special Education Teacher (serving on a single school site),No, ,Differential Reinforcement (DR),Modeling (MD),Prompting (PP),3,DR,Differential Reinforcement,DR,50,80,0,1,1, , , ,1,1,0,1,21,4.795831523,1.342422681,0,1,0,R_10CULoSpgmdGNr4,R_ykjl5ZYHs9grc6R,Special Education Teacher (serving on a single school site),No, ,Differential Reinforcement (DR),Modeling (MD),Prompting (PP),ebpP2,Eligible,Kern High SELPA,Kern High,39081,Female,No,American Indian or Alaskan Native,35 - 44,22,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Pupil Personnel Services Credential - School Counseling,Multiple Subjects Credential",Masters,District,at one individual school site,High School,Kern High SELPA,Some knowledge,Some recent experience (within the last 5 years),Kern High SELPA,24
CAP1701,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Cognitive Behavioral Intervention (CBI),Prompting (PP),3,Reinforcement,Reinforcement,R,100,100,0,1,1, , , ,1,1,0,1,1,1.732050808,0.301029996,1,3,1,R_3hyTJu6tZmbm8CB,R_2SqUgS9YKi3jN6H,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Cognitive Behavioral Intervention (CBI),Prompting (PP),ebpP2,Eligible,Tahoe-Alpine SELPA,Lake Tahoe Unified,3906,Female,No,White,35 - 44,65,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",El Dorado County SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,El Dorado County SELPA,14
CAP1701,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Cognitive Behavioral Intervention (CBI),Prompting (PP),3,Prompting,Prompting,PP,100,94.73684211,0,3, , ,3, ,0,1,0,1,6.263157895,2.874570906,0.861125485,1,2,1,R_3hyTJu6tZmbm8CB,R_2SqUgS9YKi3jN6H,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Cognitive Behavioral Intervention (CBI),Prompting (PP),ebpP2,Eligible,Tahoe-Alpine SELPA,Lake Tahoe Unified,3906,Female,No,White,35 - 44,65,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",El Dorado County SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,El Dorado County SELPA,14
CAP1701,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Cognitive Behavioral Intervention (CBI),Prompting (PP),3,CBI,Cognitive Behavioral Intervention,CBI,0,88.88888889,0,2, ,2, , ,0,1,0,1,12.11111111,3.75647589,1.117639498,1,2,1,R_3hyTJu6tZmbm8CB,R_2SqUgS9YKi3jN6H,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Cognitive Behavioral Intervention (CBI),Prompting (PP),ebpP2,Eligible,Tahoe-Alpine SELPA,Lake Tahoe Unified,3906,Female,No,White,35 - 44,65,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",El Dorado County SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,El Dorado County SELPA,14
CAP1702,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Cognitive Behavioral Interventions,Computer Assisted Instruction,Differential Reinforcement Procedures (DRA, DRO, DRI),Discrete Trial Training,Exercise,Extinction Procedures,Functional Behavior Assessment,Incidental/Naturalistic Teaching,Modeling,PECS/Functional Communication Training,Peer-mediated Intervention,Pivotal Response Teaching,Prompting/Prompt Fading,Reinforcement,Response interruption/Redirection,Scripting,Self-Management Training,Social Narratives,Social Skills Training,Structured Play Group,Task Analysis,Technology Aided Instruction,Time Delay Procedures,Video Modeling,Visual Supports",Antecedent Based Intervention (ABI),Exercise (ECE),Differential Reinforcement (DR),3,ABI,Antecedent Based Intervention,ABI,75,100,1,1,1, , , ,1,3,1,1,1,1.732050808,0.301029996,1,3,1,R_wMKuS6YjQrC60p3,R_vdGivMOq0pvZzJ7,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Cognitive Behavioral Interventions,Computer Assisted Instruction,Differential Reinforcement Procedures (DRA, DRO, DRI),Discrete Trial Training,Exercise,Extinction Procedures,Functional Behavior Assessment,Incidental/Naturalistic Teaching,Modeling,PECS/Functional Communication Training,Peer-mediated Intervention,Pivotal Response Teaching,Prompting/Prompt Fading,Reinforcement,Response interruption/Redirection,Scripting,Self-Management Training,Social Narratives,Social Skills Training,Structured Play Group,Task Analysis,Technology Aided Instruction,Time Delay Procedures,Video Modeling,Visual Supports",Antecedent Based Intervention (ABI),Exercise (ECE),Differential Reinforcement (DR),ebpP2,Eligible,San Diego North Coastal SELPA,Oceanside Unified,18055,Female,No,White,45 - 54,45,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential,BCBA Certification",Masters,District,at one individual school site,Post Secondary (18-22),North Coastal (San Diego) SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,North Coastal (San Diego) SELPA,35
CAP1702,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Cognitive Behavioral Interventions,Computer Assisted Instruction,Differential Reinforcement Procedures (DRA, DRO, DRI),Discrete Trial Training,Exercise,Extinction Procedures,Functional Behavior Assessment,Incidental/Naturalistic Teaching,Modeling,PECS/Functional Communication Training,Peer-mediated Intervention,Pivotal Response Teaching,Prompting/Prompt Fading,Reinforcement,Response interruption/Redirection,Scripting,Self-Management Training,Social Narratives,Social Skills Training,Structured Play Group,Task Analysis,Technology Aided Instruction,Time Delay Procedures,Video Modeling,Visual Supports",Antecedent Based Intervention (ABI),Exercise (ECE),Differential Reinforcement (DR),3,DR,Differential Reinforcement,DR,75,100,1,3, , ,3, ,0,3,1,1,1,1.732050808,0.301029996,1,3,1,R_wMKuS6YjQrC60p3,R_vdGivMOq0pvZzJ7,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Cognitive Behavioral Interventions,Computer Assisted Instruction,Differential Reinforcement Procedures (DRA, DRO, DRI),Discrete Trial Training,Exercise,Extinction Procedures,Functional Behavior Assessment,Incidental/Naturalistic Teaching,Modeling,PECS/Functional Communication Training,Peer-mediated Intervention,Pivotal Response Teaching,Prompting/Prompt Fading,Reinforcement,Response interruption/Redirection,Scripting,Self-Management Training,Social Narratives,Social Skills Training,Structured Play Group,Task Analysis,Technology Aided Instruction,Time Delay Procedures,Video Modeling,Visual Supports",Antecedent Based Intervention (ABI),Exercise (ECE),Differential Reinforcement (DR),ebpP2,Eligible,San Diego North Coastal SELPA,Oceanside Unified,18055,Female,No,White,45 - 54,45,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential,BCBA Certification",Masters,District,at one individual school site,Post Secondary (18-22),North Coastal (San Diego) SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,North Coastal (San Diego) SELPA,35
CAP1702,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Cognitive Behavioral Interventions,Computer Assisted Instruction,Differential Reinforcement Procedures (DRA, DRO, DRI),Discrete Trial Training,Exercise,Extinction Procedures,Functional Behavior Assessment,Incidental/Naturalistic Teaching,Modeling,PECS/Functional Communication Training,Peer-mediated Intervention,Pivotal Response Teaching,Prompting/Prompt Fading,Reinforcement,Response interruption/Redirection,Scripting,Self-Management Training,Social Narratives,Social Skills Training,Structured Play Group,Task Analysis,Technology Aided Instruction,Time Delay Procedures,Video Modeling,Visual Supports",Antecedent Based Intervention (ABI),Exercise (ECE),Differential Reinforcement (DR),3,Exercise,Exercise,ECE,33.33333333,68.75,1,2, ,2, , ,0,3,1,1,32.25,5.852349955,1.52179165,0,1,0,R_wMKuS6YjQrC60p3,R_vdGivMOq0pvZzJ7,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Cognitive Behavioral Interventions,Computer Assisted Instruction,Differential Reinforcement Procedures (DRA, DRO, DRI),Discrete Trial Training,Exercise,Extinction Procedures,Functional Behavior Assessment,Incidental/Naturalistic Teaching,Modeling,PECS/Functional Communication Training,Peer-mediated Intervention,Pivotal Response Teaching,Prompting/Prompt Fading,Reinforcement,Response interruption/Redirection,Scripting,Self-Management Training,Social Narratives,Social Skills Training,Structured Play Group,Task Analysis,Technology Aided Instruction,Time Delay Procedures,Video Modeling,Visual Supports",Antecedent Based Intervention (ABI),Exercise (ECE),Differential Reinforcement (DR),ebpP2,Eligible,San Diego North Coastal SELPA,Oceanside Unified,18055,Female,No,White,45 - 54,45,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential,BCBA Certification",Masters,District,at one individual school site,Post Secondary (18-22),North Coastal (San Diego) SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,North Coastal (San Diego) SELPA,35
